PROLIFIC_PID,AwarenessType,Question,Answer,awarenext.corr,QuizAccuracy,awarenext.keys,awarenext.rt,Awareness.thisRepN,Awareness.thisTrialN,Awareness.thisN,Awareness.thisIndex,Awareness.ran,GuessResp.keys,GuessResp.rt,Option1,Option2,Option3,Stim1,Stim2,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awarenessyn,S1Awareness,S1TransferAwareness
5f50732850c7c600098593df,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,3.9897,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5f50732850c7c600098593df,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.2501,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
5f50732850c7c600098593df,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,2.3341,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5f50732850c7c600098593df,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,1.5332,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
5f50732850c7c600098593df,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,3.7175,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
5f50732850c7c600098593df,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,0.7,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
5f50732850c7c600098593df,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,3.9007,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5f50732850c7c600098593df,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,7.4335,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
5f50732850c7c600098593df,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,5.2536,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
5f50732850c7c600098593df,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,0.8535,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5f50732850c7c600098593df,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,l,7.6504,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
5f50732850c7c600098593df,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,3.2753,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
5e7f514bb18cb4000a68310d,S-S Cued Recall,What word should have appeared?,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,6.8173,neat,fair,Don't Know,Max,neat,0,NA,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4.8253,calm,bold,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.2051,fair,calm,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0541,fair,calm,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,4.9487,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,0.985,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,n,2.7253,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,d,5.038,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,2.9753,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5e7f514bb18cb4000a68310d,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,l,1.3014,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
5e7f514bb18cb4000a68310d,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.4438,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,0.6892,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.7176,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
5e7f514bb18cb4000a68310d,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,d,0.6544,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5e7f514bb18cb4000a68310d,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.3571,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
5e7f514bb18cb4000a68310d,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,0.5773,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5e7f514bb18cb4000a68310d,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,k,2.2035,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
5e7f514bb18cb4000a68310d,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,k,2.011,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
60fdb83606ba18b3b54215fa,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3.201,Don't Know,fair,bold,Tim,fair,1,NA,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.954,calm,bold,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.459,fair,Don't Know,neat,Max,neat,1,NA,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.875,bold,neat,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,6.014,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,1.5,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,2.585,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,0.764,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,k,3.032,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
60fdb83606ba18b3b54215fa,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,3.461,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
60fdb83606ba18b3b54215fa,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.712,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,0.499,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.235,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
60fdb83606ba18b3b54215fa,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.25,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
60fdb83606ba18b3b54215fa,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,3.2,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
60fdb83606ba18b3b54215fa,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,1.702,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
60fdb83606ba18b3b54215fa,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,l,3.372,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
60fdb83606ba18b3b54215fa,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,1.879,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
611ff6cc935b6de3fff0b896,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4.772,neat,fair,Don't Know,Max,neat,1,NA,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7611,calm,Don't Know,bold,Ron,calm,1,NA,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.0945,fair,neat,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2.121,Don't Know,neat,bold,Jack,bold,1,NA,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,5.6879,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,1.4844,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,3.9493,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.6841,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,4.5002,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
611ff6cc935b6de3fff0b896,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.9678,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
611ff6cc935b6de3fff0b896,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,3.6665,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,0.9344,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.0169,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
611ff6cc935b6de3fff0b896,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.9344,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
611ff6cc935b6de3fff0b896,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.2729,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
611ff6cc935b6de3fff0b896,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,3.2327,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
611ff6cc935b6de3fff0b896,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,6.0986,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
611ff6cc935b6de3fff0b896,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,1.7509,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
61436bd26638b05527a135cb,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9.1718,bold,neat,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
61436bd26638b05527a135cb,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4.105,Don't Know,calm,neat,Max,neat,1,NA,NA,NA,NA,NA
61436bd26638b05527a135cb,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.1477,Don't Know,fair,neat,Tim,fair,1,NA,NA,NA,NA,NA
61436bd26638b05527a135cb,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.8006,calm,neat,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,11.1007,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,2.5864,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,2.8413,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.186,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
61436bd26638b05527a135cb,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,2.8997,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
61436bd26638b05527a135cb,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,1.3155,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
61436bd26638b05527a135cb,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,2.5499,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,0.9334,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
61436bd26638b05527a135cb,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.0825,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
61436bd26638b05527a135cb,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.8404,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
61436bd26638b05527a135cb,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,1.5474,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
61436bd26638b05527a135cb,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,0.8333,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
61436bd26638b05527a135cb,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,l,1.9508,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
61436bd26638b05527a135cb,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,d,4.8249,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
60d432ce6e413e7509dd4b78,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6.3064,fair,calm,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.0356,Don't Know,calm,fair,Ron,calm,1,NA,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,6.8715,bold,neat,Don't Know,Max,neat,1,NA,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.0738,bold,Don't Know,calm,Jack,bold,1,NA,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,4.7003,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,2.3475,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,4.1558,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,0,NA,k,3.0597,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,0,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,4.339,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
60d432ce6e413e7509dd4b78,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,l,3.8807,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
60d432ce6e413e7509dd4b78,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,3.4034,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,1.9717,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,4.1197,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
60d432ce6e413e7509dd4b78,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,2.9591,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
60d432ce6e413e7509dd4b78,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,1.8257,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
60d432ce6e413e7509dd4b78,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,1.4274,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
60d432ce6e413e7509dd4b78,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,2.9254,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
60d432ce6e413e7509dd4b78,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,3.4871,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
6111234ac8cfa49e38acbfb4,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,7.4673,bold,Don't Know,fair,Tim,fair,1,NA,NA,NA,NA,NA
6111234ac8cfa49e38acbfb4,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.1982,Don't Know,bold,calm,Jack,bold,1,NA,NA,NA,NA,NA
